player_id,name,elo_overall,elo_hard,elo_clay,elo_grass,total_matches
102783,Rainer Schuettler,1564.9,1497.9,1376.1,1595.5,581
101723,Magnus Larsson,1564.8,1606.5,1505.9,1510.9,58
104593,Daniel Gimeno Traver,1564.6,1411.9,1565.0,1355.3,270
104200,Juan Manuel Elizondo,1564.5,1532.0,1536.2,1500.0,2
104166,Alex Bogomolov Jr,1564.2,1545.0,1400.7,1461.8,178
105912,Diego Galeano,1564.0,1501.8,1580.4,1500.0,13
210312,Oliver Ojakaar,1564.0,1500.0,1561.1,1500.0,2
134472,Antoine Bellier,1563.6,1483.8,1437.6,1565.2,13
104252,Florian Mayer,1563.5,1521.2,1536.7,1632.7,508
104229,Yen Hsun Lu,1563.4,1562.5,1435.3,1515.3,398
105149,Reda El Amrani,1562.9,1456.3,1577.2,1500.0,17
126762,Aleksandre Bakshi,1562.9,1554.2,1500.0,1500.0,4
108973,Carl Sundberg,1562.9,1533.6,1532.0,1500.0,2
103902,Jan Mertl,1562.8,1537.5,1515.8,1500.0,3
104421,Martin Vilarrubi,1562.7,1561.1,1533.4,1500.0,10
206470,Cezar Cretu,1562.3,1558.8,1500.0,1500.0,2
105028,Jesse Levine,1562.2,1506.5,1443.0,1456.4,95
103333,Ivo Karlovic,1561.8,1521.4,1533.7,1584.6,719
101373,Karsten Braasch,1561.7,1500.0,1500.0,1543.8,3
104594,Marinko Matosevic,1560.9,1590.3,1484.9,1484.2,159
103593,Marcelo Barboza,1560.7,1500.0,1561.1,1500.0,2
103066,Mark Nielsen,1560.5,1514.9,1557.0,1482.1,33
106408,Mario Vilella Martinez,1560.4,1502.0,1522.8,1500.0,10
103946,Bruno Soares,1560.4,1500.0,1557.4,1500.0,2
104086,Mikhail Filima,1560.3,1561.0,1500.0,1500.0,4
127300,Jurabek Karimov,1560.2,1543.4,1498.9,1500.0,3
102477,Gaston Etlis,1560.1,1601.7,1386.4,1500.0,30
102740,Francisco Rodriguez,1560.1,1499.6,1589.1,1500.0,16
104589,Chris Guccione,1559.6,1591.0,1416.5,1453.1,110
105477,Marco Trungelliti,1559.6,1454.1,1577.8,1464.2,41
102642,Cyril Saulnier,1559.5,1554.3,1382.4,1464.3,182
103084,Guillermo Canas,1559.5,1582.2,1622.8,1581.2,381
102036,Marco Osorio,1559.2,1559.2,1500.0,1500.0,4
207678,Juan Manuel Cerundolo,1558.8,1579.4,1468.9,1475.4,41
111200,Elias Ymer,1558.4,1556.7,1428.7,1460.4,118
104379,Todd Reid,1558.3,1570.8,1464.6,1452.2,36
210142,Olaf Pieczkowski,1558.1,1558.1,1500.0,1500.0,2
120401,Tucker Vorster,1557.9,1580.7,1500.0,1500.0,7
104609,Omar Hedayet,1557.9,1500.0,1558.0,1500.0,2
108693,Romano Tatuhey,1557.8,1559.9,1500.0,1500.0,4
103538,James Auckland,1557.8,1557.0,1500.0,1500.0,3
101970,Iztok Bozic,1557.4,1564.1,1505.0,1500.0,6
104823,Bruno Rodriguez,1557.3,1503.0,1555.8,1500.0,6
106021,Dragos Dima,1557.2,1557.1,1500.0,1500.0,2
105064,Thomaz Bellucci,1557.2,1565.6,1550.3,1448.2,422
104467,Lamine Ouahab,1557.2,1460.2,1563.6,1500.0,39
131905,Manuel Guinard,1557.1,1512.4,1511.6,1500.0,10
103632,Luis Horna,1557.0,1478.2,1610.9,1418.5,278
103065,Kepler Orellana,1557.0,1563.2,1476.8,1500.0,6
106214,Oscar Otte,1556.8,1495.8,1511.0,1543.3,86
200416,August Holmgren,1556.7,1535.2,1502.6,1500.0,9
102834,Paul Goldstein,1556.4,1555.7,1487.9,1508.0,165
105932,Nikoloz Basilashvili,1555.9,1518.8,1571.3,1548.9,318
202262,Filip Cristian Jianu,1555.6,1563.6,1500.0,1500.0,4
105952,Renzo Olivo,1555.5,1427.0,1565.1,1483.5,56
102202,Kenneth Carlsen,1555.3,1580.9,1386.0,1496.8,202
106026,Yuki Bhambri,1554.9,1537.2,1488.5,1485.0,61
105216,Yuichi Sugita,1554.9,1527.3,1431.5,1514.2,146
110748,Nikola Milojevic,1554.6,1514.4,1519.7,1500.0,14
122669,Juan Pablo Varillas,1554.4,1435.5,1586.4,1483.2,84
106045,Denis Kudla,1553.9,1510.6,1426.1,1547.2,204
104500,Somdev Devvarman,1553.8,1579.4,1442.0,1427.0,144
103188,Michael Russell,1553.7,1572.4,1386.6,1416.7,225
106000,Damir Dzumhur,1553.7,1481.8,1559.7,1548.1,274
208843,Jerome Kym,1553.6,1550.3,1500.0,1500.0,3
102259,Jerome Golmard,1552.8,1591.4,1511.2,1448.5,143
103151,Mariano Zabaleta,1552.6,1458.6,1607.5,1435.3,309
105438,Inigo Cervantes Huegun,1552.6,1513.2,1513.0,1485.7,49
209857,Leandro Riedi,1552.4,1535.6,1479.3,1500.0,11
104755,Richard Gasquet,1552.3,1564.5,1516.6,1584.2,1022
105573,Henri Kontinen,1552.2,1487.7,1590.7,1504.7,13
104496,Luis Manuel Flores,1552.1,1555.7,1500.0,1500.0,4
104196,Carlos Cuadrado,1551.9,1500.0,1538.4,1500.0,8
102401,Scott Draper,1551.9,1572.3,1385.4,1458.3,58
104548,Brian Baker,1551.7,1417.1,1614.1,1547.0,60
105095,Evgeny Korolev,1551.6,1608.1,1474.6,1412.1,172
212063,Matej Dodig,1551.3,1532.1,1520.8,1500.0,3
105406,Roberto Marcora,1551.0,1537.4,1466.4,1500.0,7
106043,Diego Schwartzman,1550.4,1584.6,1560.8,1492.6,476
105948,Federico Coria,1550.1,1409.9,1580.2,1442.0,127
209931,Lukas Pokorny,1549.9,1500.0,1549.5,1500.0,1
103514,Young Jun Kim,1549.8,1516.7,1500.0,1569.7,9
206782,Demetris Azoides,1549.6,1540.9,1500.0,1500.0,1
104146,Jonathan Chu,1549.5,1549.4,1500.0,1500.0,4
103529,Aisam Ul Haq Qureshi,1549.4,1522.4,1515.8,1574.6,70
209279,Terence Atmane,1549.2,1467.2,1531.3,1500.0,14
104360,Adam Chadaj,1549.1,1500.0,1552.2,1500.0,4
134457,Nicolas Moreno De Alboran,1549.0,1434.7,1540.9,1500.0,17
102433,Mose Navarra,1548.9,1542.1,1515.8,1500.0,3
101727,Jason Stoltenberg,1548.9,1500.1,1601.4,1533.8,49
200272,Jean Jacques Rakotohasy,1548.7,1528.8,1532.0,1500.0,2
104371,Ivo Minar,1548.6,1540.0,1494.0,1433.6,104
106121,Taro Daniel,1548.5,1543.2,1507.6,1382.5,237
104424,Go Soeda,1548.0,1510.3,1471.6,1424.6,148
102860,Agustin Calleri,1547.7,1542.9,1589.8,1437.9,393
104217,Simon Stadler,1547.6,1522.5,1500.0,1474.8,16
102617,Kim Tiilikainen,1547.5,1500.0,1518.9,1500.0,5
105961,David Souto,1547.0,1598.2,1466.4,1500.0,16
102110,Daniel Nestor,1546.8,1533.0,1491.6,1461.2,37
118808,Daniel Vallejo,1546.8,1551.5,1498.9,1500.0,4
104928,Sun Yong Kim Jr,1546.5,1549.3,1500.0,1500.0,4
103103,Dominik Hrbaty,1546.5,1583.5,1505.1,1430.4,493
105806,Mirza Basic,1546.5,1556.5,1464.4,1468.8,75
103439,Dimitri Mazur,1546.5,1544.2,1500.0,1500.0,3
104559,Teymuraz Gabashvili,1546.5,1517.6,1557.0,1401.7,316
104268,Alejandro Falla,1546.4,1528.8,1516.4,1489.0,283
104665,Pablo Andujar,1545.8,1501.6,1541.7,1353.0,408
111578,Stefan Kozlov,1545.8,1472.5,1482.7,1477.9,35
202195,Maxime Cressy,1545.8,1550.3,1422.4,1533.0,101
105053,Santiago Giraldo,1545.5,1465.3,1554.3,1497.8,372
206499,Aleksandar Kovacevic,1545.3,1505.2,1418.3,1490.0,48
106044,Nicolas Kicker,1544.7,1497.8,1538.4,1476.9,48
106390,Matteo Donati,1544.6,1500.0,1541.6,1500.0,2
104585,Gyorgy Balazs,1544.6,1525.3,1530.3,1500.0,5
105113,Patrik Rosenholm,1544.3,1533.9,1500.0,1500.0,5
104433,Frank Dancevic,1544.0,1497.4,1298.6,1504.2,180
207213,Duje Ajdukovic,1544.0,1482.7,1531.8,1500.0,16
105012,Alexander Bury,1544.0,1564.0,1481.0,1500.0,3
105842,Di Wu,1543.8,1529.3,1466.2,1445.0,54
101611,Cedric Pioline,1543.8,1523.2,1582.8,1500.6,117
106137,Tristan Lamasine,1543.7,1514.4,1510.7,1475.6,9
210200,Yanaki Milev,1543.5,1468.0,1528.1,1500.0,4
103206,Sebastien Grosjean,1543.5,1523.0,1632.5,1608.6,485
104515,Mathieu Montcourt,1543.4,1438.9,1542.2,1500.0,15
105062,Mikhail Kukushkin,1543.2,1517.1,1446.6,1489.4,413
104040,Adam Thompson,1543.1,1535.4,1500.0,1500.0,5
200270,Alex Knaff,1543.0,1562.6,1482.8,1500.0,11
120424,Yannick Maden,1543.0,1489.9,1522.3,1468.7,26
104291,Malek Jaziri,1542.8,1526.3,1561.2,1402.2,243
144817,Marc Andrea Huesler,1542.6,1560.9,1443.0,1439.6,83
104869,Sergei Bubka,1542.5,1552.5,1472.4,1474.9,30
104477,Jorge Aguilar,1542.2,1532.0,1511.3,1500.0,11
207985,Jacob Fearnley,1542.0,1519.6,1500.0,1502.0,5
108640,Mik Ledvonova,1541.9,1502.5,1534.9,1500.0,3
102358,Thomas Enqvist,1541.4,1560.6,1484.0,1510.5,270
106353,Pedja Krstin,1541.2,1464.2,1538.4,1500.0,7
105011,Illya Marchenko,1540.8,1554.0,1381.9,1405.2,161
105318,Thomas Schoorel,1540.7,1498.0,1531.7,1500.0,9
104600,Treat Conrad Huey,1540.3,1525.9,1534.6,1500.0,16
104633,Mathieu Rodrigues,1540.1,1537.8,1500.0,1500.0,2
104947,Marsel Ilhan,1539.9,1560.8,1435.9,1446.9,92
133933,Thomas Yaka Kofi Setodji,1539.9,1542.5,1500.0,1500.0,4
144985,Ergi Kirkin,1539.9,1548.2,1500.0,1468.1,4
103746,Miguel Gallardo Valles,1539.8,1528.0,1539.7,1500.0,35
209362,Aristotelis Thanos,1539.6,1499.1,1535.5,1500.0,4
209409,Coleman Wong,1539.5,1533.8,1500.0,1470.3,15
108717,Francis Casey Alcantara,1539.4,1501.2,1542.7,1500.0,10
101932,Jared Palmer,1539.4,1549.9,1500.0,1466.6,4
105650,Marcus Willis,1539.4,1500.0,1500.0,1519.9,2
108607,Andrei Luzgin,1539.3,1539.7,1500.0,1500.0,6
104561,Jae Sung An,1539.2,1590.1,1453.1,1500.0,5
103794,Benjamin Becker,1539.2,1528.0,1407.6,1548.0,375
104999,Mischa Zverev,1539.0,1503.9,1483.4,1569.9,334
103821,Danai Udomchoke,1538.7,1523.2,1493.0,1434.5,124
105077,Albert Ramos,1538.5,1456.3,1551.3,1389.6,613
104209,Rainer Eitzinger,1538.2,1482.4,1518.4,1500.0,10
206703,Paul Jubb,1538.1,1500.0,1500.0,1446.4,9
106310,Alexander Ritschard,1537.7,1549.1,1467.3,1475.4,11
202235,Jacopo Berrettini,1537.6,1526.6,1500.0,1500.0,2
198661,Luis Felipe Noriega,1537.6,1500.0,1534.9,1500.0,1
103110,Daniele Bracciali,1537.6,1493.9,1525.1,1528.1,86
105132,Jurgen Zopp,1537.5,1478.7,1547.2,1434.4,63
103747,Dominik Meffert,1537.3,1494.8,1510.3,1488.2,13
207772,Yuttana Charoenphon,1537.3,1535.3,1500.0,1500.0,3
108679,Jose Bernard,1537.2,1532.0,1497.6,1500.0,3
103166,Vladimir Voltchkov,1537.1,1566.6,1393.0,1523.3,136
102725,Kasper Warming,1536.9,1500.0,1537.3,1500.0,1
108764,Chris Brandi,1536.6,1535.0,1500.0,1500.0,3
102369,Julien Boutter,1535.5,1477.7,1567.9,1375.8,137
103145,Amir Hadad,1535.5,1537.6,1495.1,1500.0,10
126502,Luis Diego Chavez Villalpando,1535.5,1500.0,1535.6,1500.0,1
111761,Benjamin Lock,1535.5,1576.4,1468.0,1500.0,13
104738,Caio Zampieri,1535.3,1537.6,1506.0,1500.0,4
105052,Chris Eaton,1535.1,1518.5,1500.0,1508.2,4
123896,Matija Pecotic,1535.1,1526.9,1500.0,1500.0,2
103645,Balazs Veress,1535.1,1534.6,1500.0,1500.0,1
105882,Stefano Travaglia,1535.1,1523.3,1485.4,1434.5,85
102446,Andrei Medvedev,1535.0,1463.8,1583.3,1472.2,68
210721,Iliyan Radulov,1534.9,1500.0,1532.0,1500.0,1
103407,Matt Klinger,1534.7,1532.0,1500.0,1500.0,1
123755,Daniel Elahi Galan,1534.5,1481.6,1505.0,1528.9,126
105311,Joao Sousa,1534.5,1557.2,1475.5,1444.7,484
126623,Alexander Erler,1534.5,1500.0,1520.7,1500.0,2
104476,Louk Sorensen,1534.5,1495.7,1512.0,1500.0,11
101235,Paul Haarhuis,1534.3,1500.0,1528.7,1500.0,1
208144,Giles Hussey,1534.2,1500.0,1500.0,1494.7,2
104256,Clement Reix,1534.2,1527.3,1500.0,1500.0,2
109737,Markos Kalovelonis,1534.1,1533.5,1485.0,1500.0,2
105147,Tatsuma Ito,1534.1,1485.3,1478.3,1473.3,102
125571,Christian Garay,1534.0,1538.5,1500.0,1500.0,5
103722,Florent Serra,1533.9,1495.0,1550.8,1422.2,293
103176,David Sanchez,1533.8,1363.3,1568.9,1423.7,202
209119,Aissa Benchakroun,1533.7,1500.0,1532.0,1500.0,1
105066,Grzegorz Panfil,1533.4,1569.5,1436.7,1500.0,6
211638,Jack Loutit,1533.2,1534.9,1500.0,1500.0,1
209903,Lukas Neumayer,1533.2,1500.0,1513.9,1500.0,5
105036,Hyun Joon Kim,1532.9,1558.6,1469.6,1500.0,3
207736,Arklon Huertas Del Pino,1532.8,1532.8,1500.0,1500.0,1
105539,Evgeny Donskoy,1532.7,1491.0,1395.1,1431.7,172
111181,Pruchya Isarow,1532.7,1527.9,1500.0,1500.0,14
105271,Gonzalo Escobar,1532.4,1588.6,1458.6,1500.0,10
104008,Carlos Avellan,1532.4,1489.3,1544.8,1500.0,17
104557,Andis Juska,1532.3,1476.6,1574.4,1500.0,40
104224,Travis Rettenmaier,1532.2,1506.8,1500.0,1503.0,4
104960,Miguel Angel Reyes Varela,1532.2,1547.6,1481.7,1500.0,8
103316,Victor Romero,1532.1,1532.0,1500.0,1500.0,1
149283,Freddy Murray,1532.0,1500.0,1532.0,1500.0,1
108664,Martin Stiegwardt,1532.0,1500.0,1532.0,1500.0,1
106262,Boris Arias,1532.0,1500.0,1532.0,1500.0,1
210105,Martyn Pawelski,1532.0,1532.0,1500.0,1500.0,1
104175,Matija Zgaga,1532.0,1500.0,1532.0,1500.0,1
108894,Pau Gerbaud Farras,1532.0,1532.0,1500.0,1500.0,1
200014,Digvijaypratap Singh,1532.0,1532.0,1500.0,1500.0,1
212721,Benedict Badza,1532.0,1532.0,1500.0,1500.0,1
106194,Nutthanon Kadchapanan,1532.0,1532.0,1500.0,1500.0,1
126473,Aljaz Radinski,1532.0,1532.0,1500.0,1500.0,1
200575,Johannes Seeman,1532.0,1532.0,1500.0,1500.0,1
108619,Jad Ayoub,1532.0,1532.0,1500.0,1500.0,1
149285,Mustapha El Natour,1532.0,1500.0,1532.0,1500.0,1
101862,Maurice Ruah,1532.0,1532.0,1500.0,1500.0,1
138485,Conner Huertas Del Pino,1532.0,1532.0,1500.0,1500.0,1
124126,Sarp Agabigun,1532.0,1532.0,1500.0,1500.0,1
105578,Cristian Rodriguez,1532.0,1532.0,1500.0,1500.0,1
202335,Raphael Calzi,1532.0,1532.0,1500.0,1500.0,1
211468,Luis Carlos Alvarez Valdes,1532.0,1500.0,1532.0,1500.0,1
108964,Faisal Aidil,1532.0,1532.0,1500.0,1500.0,1
108953,Juan Lorenzo Gonzalez,1532.0,1500.0,1532.0,1500.0,1
105773,Bruno Abdel Nour,1532.0,1532.0,1500.0,1500.0,1
103043,Coenie Van Wyk,1532.0,1532.0,1500.0,1500.0,1
104474,Leonardo Kirche,1532.0,1500.0,1532.0,1500.0,1
109336,Ayoub Chakrouni,1532.0,1500.0,1532.0,1500.0,1
103727,Daniel Langre,1532.0,1532.0,1500.0,1500.0,1
134302,Mantas Bugailiskis,1532.0,1532.0,1500.0,1500.0,1
208414,Sylvestre Monnou,1532.0,1532.0,1500.0,1500.0,1
108903,Laurent Hild,1532.0,1500.0,1532.0,1500.0,1
108648,Michael Mora,1532.0,1532.0,1500.0,1500.0,1
106350,Andre Gaspar Murta,1532.0,1500.0,1532.0,1500.0,1
134217,Skyler Butts,1532.0,1532.0,1500.0,1500.0,1
209188,Ari Fahresi,1532.0,1532.0,1500.0,1500.0,1
202210,Edris Fetisleam,1532.0,1532.0,1500.0,1500.0,1
104919,Leonardo Mayer,1531.9,1574.6,1557.2,1505.6,378
104979,Andrey Golubev,1531.9,1514.0,1512.7,1387.0,184
121531,Mats Moraing,1531.9,1500.0,1535.6,1477.7,3
104122,Carlos Berlocq,1531.8,1550.0,1509.7,1391.8,330
104043,Marc Lopez,1531.7,1519.0,1511.1,1484.7,54
104383,Diogo Rocha,1531.7,1532.0,1501.4,1500.0,4
103986,Radoslav Lukaev,1531.4,1500.1,1521.8,1500.0,8
102552,Baris Ergun,1531.3,1526.6,1500.0,1500.0,3
126190,Nicolas Alvarez,1531.3,1547.1,1513.2,1500.0,12
108919,Michael Ray Pallares Gonzalez,1531.2,1532.0,1500.0,1500.0,1
105613,Norbert Gombos,1531.2,1442.2,1522.4,1423.4,85
105633,Mohamed Safwat,1531.1,1427.6,1535.2,1507.0,42
104618,Devin Mullings,1531.1,1536.2,1470.6,1500.0,14
105677,Nikola Cacic,1531.0,1500.0,1518.8,1500.0,2
104023,Nicolas Renavand,1531.0,1514.9,1500.0,1500.0,2
104112,Benjamin Balleret,1530.7,1436.9,1567.5,1500.0,57
103220,Oh Hee Kwon,1530.7,1500.0,1532.0,1500.0,1
104195,Simone Vagnozzi,1530.7,1500.0,1513.1,1500.0,11
108784,Kevin Kung,1530.6,1532.0,1500.0,1500.0,1
103751,Jonas Froberg,1530.5,1526.7,1500.0,1500.0,2
103582,Michael Berrer,1530.5,1558.4,1422.8,1431.2,233
200329,Remy Bertola,1530.5,1534.6,1500.0,1500.0,1
103909,Guillermo Coria,1530.5,1630.5,1595.0,1556.2,335
103063,Sebastien De Chaunac,1530.3,1494.4,1460.2,1500.0,33
209354,Ioannis Xilas,1530.2,1530.0,1500.0,1500.0,2
144681,Niki Kaliyanda Poonacha,1529.9,1500.0,1500.0,1531.2,1
104858,Enrique Olivares,1529.8,1529.8,1500.0,1500.0,1
108656,Simon Shen,1529.7,1500.0,1500.0,1532.0,1
104249,Marcelo Melo,1529.7,1500.0,1532.0,1500.0,1
105488,Jose Benitez,1529.6,1532.0,1500.1,1500.0,3
108658,Yanquiel Medina Sobrino,1529.5,1528.8,1500.0,1500.0,1
102668,Tapio Nurminen,1529.4,1532.0,1500.0,1500.0,1
106886,Dmitro Tolok,1529.3,1532.0,1500.0,1500.0,1
104314,Brian Dabul,1529.3,1533.6,1437.2,1496.0,42
108947,West Nott,1529.2,1526.7,1500.0,1500.0,7
108928,Saeid Ahmadvand,1529.1,1500.0,1532.0,1500.0,1
104091,Miguel Angel Lopez Jaen,1529.0,1500.0,1506.0,1500.0,3
102444,Scott Barron,1528.9,1470.9,1559.8,1500.0,3
200537,Nicolas Xiviller,1528.9,1529.1,1500.0,1500.0,1
108744,Rodrigo Rappaccioli,1528.9,1500.0,1528.5,1500.0,1
105641,Blaz Rola,1528.8,1469.7,1544.8,1416.5,38
106387,Mazen Osama,1528.8,1529.1,1500.0,1500.0,1
208057,Diego Fernandez Flores,1528.8,1500.0,1529.1,1500.0,1
108889,Marc Vilanova,1528.8,1528.9,1500.0,1500.0,1
103020,Guillermo Carter,1528.6,1532.0,1500.0,1500.0,1
105681,Soong Jae Cho,1528.5,1528.8,1500.0,1500.0,1
209860,Ignacio Buse,1528.5,1488.3,1532.0,1500.0,4
106237,Chieh Fu Wang,1528.5,1524.7,1500.0,1500.0,3
138845,Anthony Jackie Tang,1528.4,1525.1,1500.0,1500.0,1
103826,Carlos Palencia,1528.3,1558.2,1477.7,1500.0,3
102227,Sargis Sargsian,1528.3,1540.2,1515.4,1425.4,222
108783,Daniel Llarenas,1528.2,1500.0,1532.0,1500.0,1
102713,Jing Zhu Yang,1528.1,1528.5,1500.0,1500.0,1
106664,Brian Hung,1528.1,1528.1,1500.0,1500.0,1
101964,Goran Ivanisevic,1528.0,1523.5,1346.1,1586.0,118
117358,Harry Bourchier,1527.9,1521.9,1500.0,1500.0,2
211514,Justin Engel,1527.8,1520.7,1500.0,1500.0,2
103142,Mohamed Wafa,1527.7,1500.0,1526.1,1500.0,1
102106,Davide Sanguinetti,1527.6,1526.3,1477.3,1455.3,295
103252,Alberto Martin,1527.4,1378.0,1569.8,1393.9,405
101991,Mauricio Hadad,1527.4,1500.0,1521.6,1500.0,5
108672,William Lock,1526.9,1468.0,1558.4,1500.0,3
105671,Gastao Elias,1526.9,1363.9,1596.4,1438.0,85
106228,Juan Ignacio Londero,1526.8,1438.5,1550.2,1453.4,85
102796,Magnus Norman,1526.6,1567.5,1481.5,1499.8,201
206748,Giulio Zeppieri,1526.6,1474.8,1468.7,1500.0,20
126156,Antoine Hoang,1526.5,1430.5,1540.9,1502.4,19
117348,Y Wang,1526.5,1526.6,1500.0,1500.0,1
105826,Alejandro Gomez Gb42,1526.4,1517.3,1500.0,1500.0,2
104495,Florin Mergea,1526.2,1477.9,1541.2,1498.8,7
108742,Siu Fai Kelvin Lam,1526.1,1525.6,1500.0,1500.0,1
104235,Matwe Middelkoop,1526.0,1558.6,1476.5,1467.9,4
208300,Omni Kumar,1526.0,1525.5,1500.0,1500.0,5
105436,Markus Eriksson,1525.9,1540.9,1448.3,1500.0,13
209964,Liova Ayite Ajavon,1525.7,1525.6,1500.0,1500.0,1
103424,Tobias Clemens,1525.5,1512.6,1500.0,1500.0,4
105070,Hans Podlipnik Castillo,1525.4,1481.9,1529.9,1500.0,7
125781,Rogelio Siller,1525.4,1532.0,1500.0,1500.0,1
104071,Raven Klaasen,1525.2,1501.1,1500.0,1539.8,12
126939,Khumoun Sultanov,1525.2,1517.4,1470.6,1532.0,7
126613,Bogdan Borza,1525.0,1527.2,1500.0,1500.0,1
104803,Younes Rachidi,1525.0,1522.2,1504.0,1500.0,4
106302,Andrew Harris,1524.5,1509.3,1500.0,1500.0,3
103565,Stephane Robert,1524.2,1477.4,1499.1,1466.5,113
103060,Alejandro Hernandez,1523.8,1517.1,1570.1,1500.0,26
126197,Orlando Luz,1523.8,1500.0,1520.5,1500.0,2
102528,Carlos Drada,1523.8,1528.8,1500.0,1500.0,1
106398,Pedro Cachin,1523.7,1432.0,1525.3,1481.8,72
122321,Marat Deviatiarov,1523.6,1530.6,1500.0,1500.0,1
200748,Andres Andrade,1523.5,1500.1,1532.0,1500.0,3
103702,Stefano Ianni,1523.2,1500.0,1513.1,1500.0,2
103701,Diego Hartfield,1522.7,1472.4,1549.3,1424.6,47
111576,Sumit Nagal,1522.7,1484.8,1480.7,1484.4,48
117349,F Egyir,1522.6,1528.8,1500.0,1500.0,1
108596,Ramin Raziyani,1522.4,1476.9,1564.0,1500.0,7
105542,Bastian Trinker,1522.4,1500.0,1524.1,1500.0,3
104932,Kenny De Schepper,1522.3,1499.2,1406.6,1504.6,88
103053,Nikos Rovas,1522.2,1479.4,1529.2,1500.0,8
105678,Axel Michon,1522.2,1500.0,1513.1,1500.0,2
104672,Vincent Millot,1522.2,1490.5,1428.2,1468.0,30
207411,Jesper De Jong,1522.1,1481.3,1510.6,1477.2,10
103852,Feliciano Lopez,1521.7,1525.2,1499.3,1594.0,1003
102318,Andrei Pavel,1521.5,1483.7,1608.1,1466.8,396
106410,Jorge Brian Panta Herreros,1521.4,1500.0,1521.1,1500.0,5
126174,Youssef Hossam,1521.4,1521.3,1500.0,1500.0,3
104342,Matias Silva,1521.4,1499.8,1524.1,1500.0,9
208859,Francesco Passaro,1521.2,1481.9,1488.6,1500.0,18
200677,Rio Noguchi,1521.2,1511.7,1500.0,1500.0,2
144650,Rhett Purcell,1521.1,1518.3,1500.0,1500.0,1
105181,Miljan Zekic,1520.8,1500.0,1510.3,1500.0,3
108647,Anton Tsymbalov,1520.8,1532.8,1500.0,1500.0,5
102942,Vladimir Pavicevic,1520.8,1469.7,1552.5,1500.0,3
105954,Peter Nagy,1520.8,1495.6,1494.4,1500.0,7
108688,Martin Sayer,1520.6,1467.4,1564.0,1500.0,8
102968,Jonathan Erlich,1520.4,1549.0,1500.0,1462.4,10
104022,Mikhail Youzhny,1520.4,1559.8,1433.7,1540.3,921
103448,Gabriel Trujillo Soler,1520.2,1500.0,1526.4,1500.0,2
106034,Yasutaka Uchiyama,1520.0,1518.8,1468.9,1438.0,41
106225,Andrew Whittington,1520.0,1535.0,1500.0,1466.8,5
105967,Henri Laaksonen,1519.9,1494.7,1527.3,1469.6,125
105259,Andrei Karatchenia,1519.7,1532.1,1468.9,1500.0,6
105065,Tim Smyczek,1519.6,1494.4,1437.1,1471.0,128
144797,Carl Soderlund,1519.6,1500.0,1517.0,1500.0,2
111187,Kaichi Uchida,1519.1,1485.4,1500.0,1539.8,5
207461,Mousa Alkotop,1519.1,1520.1,1500.0,1500.0,2
104712,Israel Morales,1519.0,1527.0,1500.0,1500.0,4
105341,Thomas Fabbiano,1518.7,1420.9,1390.9,1558.9,90
102169,Michael Joyce,1518.6,1521.4,1500.0,1500.0,6
103050,Shahab Hassani Nafez,1518.5,1473.8,1573.2,1500.0,8
103460,Konstantin Don Gruber,1518.5,1514.6,1500.0,1500.0,2
212044,Yi Zhou,1518.4,1511.3,1466.2,1500.0,11
102192,Luis Adrian Morejon,1518.4,1444.1,1583.1,1469.5,10
102967,Marc Gicquel,1518.3,1575.0,1510.2,1452.5,205
104992,Syrym Abdukhalikov,1518.2,1475.7,1536.4,1500.0,6
126523,Bernabe Zapata Miralles,1518.1,1399.8,1585.9,1396.0,97
208004,Harold Mayot,1518.1,1536.4,1452.3,1469.8,20
106261,Dennis Novikov,1518.0,1445.9,1500.0,1489.6,16
102811,Dusan Vemic,1517.9,1462.1,1554.5,1507.0,27
208028,Francisco Llanes,1517.8,1500.0,1498.1,1500.0,2
104582,Rok Jarc,1517.8,1532.0,1496.5,1500.0,3
103197,John Doran,1517.8,1563.4,1466.8,1500.0,9
101820,Marc Rosset,1517.6,1527.9,1476.7,1471.3,139
105625,Alvaro Raposo De Oliveira,1517.6,1500.0,1521.2,1500.0,1
207249,Alexandros Skorilas,1517.6,1506.6,1500.0,1500.0,2
105300,Sergio Gutierrez Ferrol,1517.5,1500.0,1527.3,1500.0,4
103455,Michal Mertinak,1517.1,1501.9,1517.7,1450.6,26
200374,Nicolas Alvarez Varona,1517.1,1521.1,1467.7,1500.0,3
117353,Duck Hee Lee,1517.0,1501.4,1500.0,1500.0,3
105905,Danilo Petrovic,1517.0,1475.1,1527.3,1500.0,5
104297,Rogerio Dutra Silva,1516.9,1500.0,1495.6,1402.4,95
108604,Pascal Schaul,1516.9,1460.5,1561.1,1500.0,3
104839,Yassine Idmbarek,1516.9,1494.2,1518.1,1500.0,11
108746,Austen Childs,1516.8,1518.3,1500.0,1500.0,1
123809,Ivan Gakhov,1516.8,1500.0,1489.9,1500.0,4
105819,Guido Andreozzi,1516.7,1538.1,1433.2,1451.6,40
102053,Brian Macphie,1516.6,1516.6,1500.0,1500.0,2
104695,Fritz Wolmarans,1516.3,1514.3,1500.3,1500.0,8
106220,Dimitar Kuzmanov,1516.3,1483.5,1539.9,1500.0,38
126107,Michael Geerts,1516.3,1478.1,1536.6,1500.0,3
200335,Felipe Meligeni Alves,1516.0,1510.8,1488.1,1468.8,16
